id,sentence
1167,这家店比较大，人流还可以，不过经常也需要排队试衣服。衣服更新得不是很快，可能是看的人太多了，很多衣服显得都比较旧。\n质量很一般，我总觉得HM的衣服对不起它的价格。不是特别喜欢。
1169,晚上了 鸡么了 就点了一碗鸡粥尝尝 涨价了 曾经的1元 现在的1.9元 味道也没以前的好了 而且贼淡的 量也少了 没有以前的味道了~~
1182,很小的一家店。没来之前已经被同事告知，量太少，吃不饱，所以已经有了心理准备，特意又点了些副食。要了小份的蚵仔面线12，没想到里面没见蚵仔，只有碎碎的大肠。面线黏糊糊的，感觉不好。台湾煎豆腐8元还不错，一共8块，外面裹了炸粉，脆脆的，上面浇了甜辣酱。卤蛋一份5元，只有切开的4小块，下面垫了一层卤豆腐。总体感觉这里吃正餐真的不适合，最好是下午休息时来随便坐坐，喝点饮料，吃点甜品还可以。
1207,纪念路上的一排饭店里这家好象招牌大点，味道么也是一般，基本上价格适中，适合家人亲朋小聚，菜的味道也是一般，没有什么特别出彩的，随便吃吃了
1221,同学从外地回来~接好她就去喝茶~4个朋友去的~貌似点了一人一壶的茶以后想吃什么就吃什么了~是自助式的~喜欢~环境也很好~服务的话就人比较少。但是不错
1238,和老姐去逛田子坊的时候找的下午茶点，很有特色，不过已经从田子坊那里搬到绍兴路那边了，和老姐一人点了份下单人下午茶套餐，重乳酪蛋糕，香蕉巧克力慕斯，棉花糖热可可，柠檬蔷薇白毫银针茶，味道都非常好，重乳酪蛋糕的味道非常给力，对应最爱芝士蛋糕的我来说非常的享受，乳酪的味道非常厚重，足够绵密，加上乳酪上的黑樱桃酱，酸酸甜甜的，非常好吃，这块芝士蛋糕的分量非常赞，巧克力慕斯，非常大的一块，里面夹了不少香蕉，非常香甜的感觉，也不错，不过相对而言我更喜欢乳酪蛋糕，棉花糖热可可，以上来就闻到一股很香的可可味道，上面还漂着几个很可爱的棉花糖，棉花糖稍甜，如果不是很喜欢甜食的还是不要点了，之后的可可非常的香，不过如果要点蛋糕的话，不建议一起点，因为可可比较甜，和蛋糕一起吃会觉得腻，建议蛋糕搭配他们家的花果茶会非常享受，我点的就是柠檬蔷薇白毫银针茶，有很香的柠檬味道，但是没有柠檬的酸涩味，比较清淡的花果茶，不过和蛋糕搭配这一起吃的话非常的好，环境也不错，有很大的电视，可以放片子看，也有桌游可以玩，还有个半月形的书架，里面的书可以自己去拿来看，比较安静，很不错的地方，每个桌子上都有个小铃铛，如果要叫服务员摇一下就可以了
1250,他家事实上是一家火锅店，主打就是田鸡（说是石蛙）火锅，你要是喜欢吃辣，可以选择麻辣——他家按照通常的会有麻辣、中辣、微辣三种。当然了，也有不辣的锅，不过我觉得吃娃还是要加辣的比较好。火锅里面你可以选择田鸡、青衣（蛙皮）、田鸡扣（蛙胃）——以上都是28元/斤，今天我们吃的是田鸡，买两斤送一斤。端上来，满满的一锅蛙肉，不过都是整只没有剁开的。虽然如此，吃起来一点障碍也没有，因为端上来之前已经是熟的，并且蛙肉本身还是很鲜嫩的。锅里面本身有老豆腐，配菜叫了藕片、山药、莴苣各一份，外加两罐娃哈哈凉茶——因为他家没有王老吉……结账130，两人吃得很满足！
1273,非常好吃，可以试吃每一种口味然后选择；芒果口味是招牌！草莓口味也很不错，偏酸；他们家的冰激凌都是用新鲜水果自制的，所以不会像哈根达斯那么腻，非常爽口，像冰沙+冰激凌，朋友有VIP卡还能打8折！哈哈。。。以后有机会还想去！
1281,还是蛮喜欢papa的小吃的，可是几次想在在飞洲国际这一家吃都不可以，里面的服务实在是差劲到一定地步了~~明明就是有空位我们进去还让我们等位~~\n说是~~那半边在休息不让做~~什么烂店家
1285,开发区这边公园本来就挺少的，这样一个环境很不错的公园就更加的凤毛麟角了。环境很不错，大块的草坪。放风筝，躺下睡睡都很不错滴。
1286,台式快餐 店面看着很狭小 但却ms有三层\n楼梯是小而窄的旋转式\n对这样的楼梯实在是无爱吖\n点了豇豆肉酱饭 猪排饭两个套餐还有五香卷 和椒盐小排做小食\n米有资格去判定其是否正宗\n毕竟咱没去过宝岛\n就食论食吧\n猪排比较薄，好在还是热乎乎的\n猪排饭里的酱汁冷了，配搭的蔬菜也是冷的，这个不满意\n豇豆肉酱再辣一些，味道就更赞了\n五香卷和椒盐小排均另配了辣酱油\n小排的肉肉还是蛮少的，算了，啃啃吧\n五香卷里面有虾仁，但素，每个卷卷里只现身一个小小滴虾仁\n且蛮油的\n随便次次吧
1293,门票很便宜，离热闹的大街很近，但是这里很安静。房子很有味道，保存的很不错。\n参观的人不多。这样子的房子开起来黄炎培以前也不穷吧，嘿嘿  话说宋好像也在这里出生
1296,因为旁边的万寿斋人实在太多所以吃了这家，这家店人也不少，所以只能坐在外面的加座。\n店面是隔壁万寿斋的2倍，生意好的来在马路上也放了座位。\n他们家的锅贴人气很旺，小馄饨看上去也不错，没点。\n吃了他们家的面。\n焖肉面，10元，肉很香，汤一般，面一般。\n咸菜肉丝面加一块素鸡，7元，这个面的量哦，吃到我走都走不动，咸菜肉丝终于让我吃到肉丝，素鸡很入味很好吃。\n总体来说住在这附近的居民有福了，看到外带的人也和多的。
1323,买的几个外卖的肉烧饼，2米一个的，价格不便宜，刚出炉的是味道最好的，以前超爱他家的小笼包和馄饨，现在吃吃感觉一般，不如以前了
1341,它家好吃的东西太多了\n鸡架嗷嗷爱吃 虽然有点咸但是还是很喜欢\n够味儿 就爱吃它家的\n那个叫什么麻辣豆腐干 有点像那种很厚的豆腐泡 味道绝对好\n和鸡架的味道很像\n鸭脖 比较扛吃 能吃好长时间 越吃越香
1351,这附近位数不多的粤菜 快餐\n前天点了一个 口味差极 所谓老火靓汤 其实就是例汤 也就是我们所说的“刷锅水”价钱在快餐里不算便宜了 一份15 米饭用的是最差的 大粒的那种大米 难吃 蜜汁排骨 有你的要死 青菜也不是那味道 另外我加点了一份烤基围虾（他这里做海鲜烧烤）基本上没法吃 唉 失败 \n不过送餐呜呜还不错 速度也不是特别慢 \n难道广东菜在外地真的就做不好？ 我服了
1354,这的面很好吃，很有味道，别人都说粉好吃，我觉得粉一般般了，重点是在面！面细细的非常入味，油放得多，而且我保证绝对不是地沟油，因为闻得出花生油的香味！就是有时候人太多了需要等位抢位
1366,挺好吃的，汤很鲜，里面加了不少的胡椒所以能去猪肚的腥味，相反鸡有点逊色\n喝了很多的汤，胃暖暖的\n叫了很多涮菜，挺不错的
1381,朋友的结婚派对放在这边，很好找的地方。环境非常不错。只可惜是晚上去吃如果是下午早点去的话，可以在周边拍照呢。菜的味道很一般，可能是自助餐的关系吧。\n但是生意还不错哦。\n回家的时候，看到店里的外籍厨师再外面喂猫，有爱心！再好评！
1411,"只尝了鸭脖\n刚吃的时候怎么觉得有点中药味,不过后面越吃越觉得不错,虽然没有周黑鸭的香和适度的甜味,但微辣的辣度很适中,而且肉也多,不错~\n昨天去买了鸭肠和藕片,都一般,尤其是藕片,太咸不辣\n今天发现这家最值得推荐是鸭锁骨，太好吃了"
1414,去之前查了下口碑，看到很多评价都很差，还挺犹豫着不准备去了，没想到昨天晚上去尝试了下，发现挺好的嘛~没有有些人说得那么吓人嘛，环境和不错的，小笼包很鲜美汤水也很多
1419,淘宝下的团购网\n关注过几次\n上次订男士礼服差点团了一个\n后来发觉地铁里打优惠券的地方一摸一样的价格\n团购了么就一定要消费了\n用优惠券么还好先去打打样 不一定订的\n不过最后还是在这家做的礼服 很满意\n偏题了我。。。
1442,同学在那里举行的婚宴。那里的大厅很正气的，有很大的舞台，四四面面的人都能看到舞台，中间没柱子挡着，大家都能看清楚。\n菜色也不错的，中规中矩的，菜量也可以，总之在那举办婚宴不错的。
1467,朋友介绍的一个新地方，就在海潮路好又多对面。地方宽敞，差不多3个桌子会专门配个服务员在边上，所以摆球都不用叫。早场打很便宜25一小时，晚上就是40了，周末晚上的生意倒还不错。\n这家的球杆超级轻。。。桌子也非常的滑，开始的几局还真是不习惯。还有就是抽烟的人挺多，不是很喜欢。
1478,这算是南京最标志最有名的景点了吧。\n好像小的时候只在春游秋游就会过去。\n高高的台阶每次爬上去都很有成就感。其实上面风景没有什么，倒是过程有意思。\n整个景区的树木很多，很喜欢在这样的景区里面闲逛。。。无论如何，这是我们南京人最爱的地方呢。\n偶而，开车经过旁边的绿树小道，真是享受啊！
1479,随便吃吃的小火锅，吃完一身味。饮料永远是兑了水味道不咸不淡。麻将小料按包给，碰上服务员心情好，能多给几包。靠门口有几张桌子，人多去那不错，在联华超市买包虾饺，都倒锅里，比呷哺的小饺子好吃多了
1484,吃的自助餐人均200\n环境装修的跟日本电视剧里的场景很相似。\n人比较多，不预约，基本没有位置。\n自助餐一次给的东西很少，\n每点一次餐就给一个\n要多次点餐，这点不好。\n味道还是不错。值得一尝。
1510,服务是真好，就是地方太小了人挨着人。。。。爆满。。。你吃着就能看见老有人进来等位。。。\n不过哦，吃的确实还不错\n我点了----厨师沙拉，蘑菇汤，四喜披萨，意大利0土豆泥，香肠+薯条\n沙拉很多量很大，两个人绝对够吃\n蘑菇汤蘑菇很多，奶油很多，\n四喜匹萨吧、、都是奶酪四种哦、、但是一般人吃不过我建议别点了，除非你奶酪爱好者\n土豆泥也很不错捏~~\n总共花了200元 吃的扶墙出去的。。。哈哈~俩个人绝对没问题啦
1512,新装修后价格变贵了很多。环境服务算是不错了，在临潼服务好的确实没几家，这家算是不错，菜色说不上是那个菜系，反正味道都还不错，感觉公费吃喝的比较多。
1518,看了大家的点评去的，餐厅的环境还可以，不过刚进门的时候，要适应一下店里的膻味，呵呵：）\n一锅东西很实在，各种的“筋头巴脑”\n最喜欢筋头巴脑肉和土豆！\n服务很热情，很贴心，点菜点多了也会善意的提醒。\n交通很方便，公交车下车就是。
