id,sentence,label
36459,前两天去万达 居然看见曼谷村 一直想去 然后没去上 本来买了券 准备跟槿小朋友去的 后来来了这里 没忍住 想券还是留着跟槿小朋友去 所以就先吃这里了 感觉任何店在万达的分店都不太好吃的样子 我们点了很多 但是没吃到什么太好吃的东西 点了咖喱蔬菜锅 菠萝饭 虾饺 芥味虾 椰汁糕2份 还有两杯喝得 一杯柠檬红茶一杯木瓜猕猴桃汁 一共花费170大洋 感觉这家菜的味道应该跟工农大路的不一样 价钱好像都不一样的 \n===============================================================\n咖喱蔬菜锅 当天半价 原价48现在24 这个非常不错 喜欢咖喱 喜欢里面金针磨土豆西红柿 反正咖喱我都喜欢 配上我们点的其它乱七八糟的东西 更衬托出这个的味道好 而且冬天吃了很舒服 可惜没点米饭 要是配上汤米饭会很好吃 推荐\n椰汁糕 22元 这个很好吃 很清爽 我们开始点了一份 后来没够吃 最后又点了一份当饭后甜点了 不错\n虾饺 15元 四个 这个巨难吃 饺皮一点也不劲道 一夹还会破 而且一股怪味 感觉虾非常不新鲜 四个我们都没吃完 还剩了两个 不好吃 虽然便宜 但是味道太差了 虾饺居然可以做成这样 工农大路店应该不会这个水准吧 \n菠萝炒饭 32元 这个也不喜欢 还是喜欢三多云的菠萝饭的口感 这个味道很一般 还不如点个白米饭配咖喱汁吃\n芥味虾 32元 这个本来是我最期待的 可是呢 有点失望 虾仁很小而且不新鲜 上面堆着慢慢的沙拉酱里面掺杂这芥末味 下面点的是罐头菠萝 少吃两块虾还可以 多吃会腻 这个也被我们剩下了 关键是老板太舍得沙拉酱了 还不如多放几只新鲜大虾呢 \n柠檬红茶 朋友的 我的木瓜猕猴桃汁 12吧 我感觉味道一般 没什么特点 榨的不细腻\n=========================================================\n总得来说呢 他家觉得不怎么好吃 希望是万达店不怎么样 工农大路店会好一些 回去以后 试试工农大路店 希望不会失望,0
32961,从他家最早还没涨价开始就跟好友们一直去吃了，觉得他家的服务挺好的，比起其他自助，服务员比较不会失踪，点的东西也不太会出错，菜品就没啥可说的了，试试订位也那么火爆就明白啦~~,1
31124,去过他家好多次。没有重新装修之前价位还可以，重新装修之后价格就蹭蹭涨上去了。\n农家菜做的还可以。\n最郁闷的是最近那次，本来想去他家吃饭，当时也就是上午十点五十左右吧。他家居然说现在厨师不上班。直接拒绝我们进店。\n汗啊，掉头去了别家。,0
24920,不明白他们家为什么这么火~麻辣烫太咸，价格也不便宜，而且你要了一大堆，他那个价格马上就算好了，也不知道怎么算的；地方也小，等了半天才找到位子。,0
41655,酒水不算便宜，小文艺青年喜欢的地方。\n有点像国外那种没钱的流浪者去的酒吧的环境，很随便，摆设有点风情。\n薯条挺好吃的。,1
19521,第一口，真好吃，可再吃几口，就一口比一口腻了，吃到一半，真愁着怎么还吃不完呀，腻死个人呀，可是价格那么贵，又不舍得扔。。。\n吃完后，飞进超市找水喝。不用说，那一小坨的热量，估计抵我两顿饭的。\n很讨厌吃冰淇淋的时候嚼到甜饼干，嚼完饼干就完全吃不出冰淇淋的味了，我才不要花几十块钱来吃饼干。实在是欣赏不来这种花哨的冰淇淋，以后不会来吃了。,0
258,太多的回忆，以前上高中的时候补课回来，总上她家给bf带些面包做为晚餐\n地方很大的面包店，一进去有浓浓的香味，就是很香很有食欲的感觉，黄黄的灯光。。。\n面包随便选，几乎都是当日新鲜出炉的，卖相很不错，味道也不错哦\n也有各种咖啡饮品~\n记得原来在铁西新玛特店吃过牛轧糖好吃哦，停不了嘴\n布丁也不错~\n但是蛋挞真的是太大个了，嘻嘻~味道不错\n蛋糕差一些。。。\n总体不错哦，比皇后西斯汀的便宜好多,1
1807,感觉是一家很传统的火锅店，热气腾腾的，价钱适中，环境一般，味道还是不错的，不过不觉得很麻；\n印象深刻是第二次去吃的时候，盘子放在锅边太久太烫了，不小心碰到以后，左手大拇指起了一个好大好大的泡，隔了一个星期才消掉，哎.....,0
43820,闹猛是真心闹猛啊，城隍庙算是上海的著名旅游景点之一了，所以天气好一些，人山人海是必然的，而且上海人也喜欢兜城隍庙，因为里面好玩的东西实在太多了。\n小商品市场都在福佑路那块，只要想得到的小商品，城隍庙都有，价格也算还行，当然肯定有水分，还价是必须的，我们结婚的请帖就是在城隍庙买的，逛了好久才买到心仪的。城隍庙里小吃也不少，绿波廊就是很出名的吃饭的地方，不过我们去城隍庙不会去吃那么出名的馆子，一般我们都是吃小吃摊子的，喜欢以前里面的臭豆腐和豆腐花，现在都没有以前的味道了。每年的元宵，城隍庙张灯结彩，都有庙会的，不过庙会需要另外买门票。,0
34376,走累了就进去坐坐，下午有什么下午茶，看起来还不错\n一个饮料（茶/咖啡/奶茶等）配一个小食(蛋糕/小点之类）\n25-35都有\n点了一个冰奶茶加 雪域抹茶蛋糕\n奶茶上来一看就知道完了，颜色淡淡的，像是洗杯子水加冰块。尝一口，只有甜味，连街边5块钱的都不如。\n蛋糕，第一口吃吃还行，吃多几口就觉得不好吃。\n怪不得免费续杯，就这一杯我都不要喝。\n看来去他家喝下午茶太错误了。还是吃pizza好一些,0
6575,"夏天买了点评的团购，准备舒缓一下的。结果拖到了冬天才用。\n 298元全身纤体海藻护理+傲凝姬亚巧克力精华面部舒缓全套护理+天然香薰热石眼部舒缓减压护理+精修眉形,全程约165分钟。\n 新开的店，在浦东嘉里城，嘉里城也是我最近比较喜欢去的店。现在18点-24点停车免费，适合我这个最舍不得花停车费的人。哈哈。\n 环境很不错，比较是新开店，加上丽妍雅集的品牌放在那里。\n美容师的手法不错，而且眼明手快，服务真的不错。\n 因为做了海藻泥，我怕头发弄脏，洗了发，发现洗发水比较差，是唯一的不足处。\n 黑衣人推销是难免的，不过看个人的需要了。我对那些充多少送多少实在不感兴趣，但是买张次卡还是划算的，等于每次打了4折。毕竟深层清洁及按摩在家里做不到位。",1
29153,很新鲜的一种吃法 有点吃不惯全是肉类的 不过来到内蒙怎么能不吃肉那哈哈哈哈 无论是从菜的质量 口感 服务都很满意 还有内蒙的酒特好喝纯啊呵呵呵,1
14199,第一次叫宅急送，叫了个最新的39元的PIZZA，还有网上的10元小食任选两样，加个芝麻开门送了个椰汁紫米露，加6元快递一共55元\n觉得PIZZA饼比较薄，可能就是价钱的原因吧。10元的小食从量和口味上都不怎么样（按网页说的应该和正装的量一样的），送的甜品更是食之无味。\n总的来说，除非很懒不想动的情况下，基本是不会再叫了,0
37528,之前听不少人说他们家味道正，过年之前和对象去吃，真是令我们失望啊，我们点的烤五花肉，还有大酱汤，泡菜汤。石锅拌饭。还有什么菜忘记了，真是接受不了啊,0
16408,团购去的，因为要预约，所以提前打电话了，预约过两次都是同一个男人接的，\n第一次，直接被告知，团购的得提前三天约，听口气素质不高，态度很差；\n第二次提前三天想i定周六，\n   老板：已经排到下周二了，\n   我说：那就约下周六好了，\n   老板：你下周六来得了吗，你定的下来吗\n   我：既然定了我当然会安排时间\n   老板：那你发短息给我吧，我怕忘了\n 我报着一定要消费这张券的心理，说什么都要去，但是心里已经不舒服了\n  周六6点到店，在门口停车的时候，看见店门口站着一个头型很酷，带着一个金链子，穿着黑T恤的男人，摇开车窗冲他问，可以把车停在这门口吗，人家把脸扭过去，貌似没听见我的话，那个大高坡对我这技术差的是有点费劲。\n   进店，被告知，不能自带饮料，我说那我不喝，非让我放车里去，后来再来的，我看也有自带的，恍然大悟，是团购的不让自带\n   那鱼上来了，不像烤的像煎的，因为一点烤过的味道没有，上面盖着一堆生菜叶子，飘着几片冬瓜，扒拉了一下还有几个金针菇，还有5.6颗2寸来长的嚼不动的老芹菜。吃到最后还发现有数的几颗豆芽菜，单独上了一份饼。看着还行，不算少。\n   我们去了四个人，觉得东西太少了，又要一瓶可乐（给上来的是1.25L），一个鱼豆腐，一个冻豆腐，一个宽粉，想再要一份饼，这点我比较庆幸，先问了价格，那小盘饼竟然要5块钱，我的个娘啊，拉倒吧~我吃不起\n东西端上来，分别都被服务员呼啦倒进煮鱼的盘子里了，被告知，得赶紧煮，火没了，酒精炉2块钱一个.\n   简直就是水煮乱炖，跟鱼酷比就不是一个档次得\n   结账的时候又收了35块钱，我自己算了半天，原来餐具是额外收费的~我晕，团购至少得包括两套餐具吧~\n   哎~就来这一次，下次再也不来了，我是来吃饭的，不是看脸子的，没味道，没心情~,0
39040,朋友送了张3W的富力会会员卡给我，除了洗澡就知道吃了。\n来他们这没有太多喜欢的菜  也就是有个桂花什么炒翅不错  其他的鱼翅没尝试\n我们最最喜欢吃的就是那个银丝饼啦！~~\n不会腻  口感很好  是每次来必点的！\n不过就是价格偏高  这边的老鼠斑要九百多一斤不说  数量不多 可选范围小\n还是商务宴请会好些,0
13819,下午，预订的晚上3人座在大厅，下载了点评网的92折优惠券。餐厅在美城天地的4楼，乘在电梯里的人大多到3楼的澳门豆捞去吃火锅的，到4楼的只有我家3口人。进了餐厅一看果然人不多，整个餐厅还有好多位子空着，下午订位时还被告知位子只保留15分钟，还以为生意很好来。\n吃饭的人不多，但不知道为什么当我们菜已吃的差不多了，让服务生催一下蟹粉小笼，结果服务生催了三次，大概有半个多小时才端上来，我真想退单算了。\n老上海红烧肉  肉不错是一层精一层肥的五花肉，咬上去蛮糯的，不过中间部分精肉的地方味道还没烧进去，四周围的草头又点老味道还是蛮好；\n油爆虾  这个菜不怎么的，味道太淡；\n手撕香酥鸭  味道一般和我们家附近熟食店买的味道差不多，就是皮脆了点；\n上汤菠菜  味道不错很鲜，汤里有皮蛋和咸蛋黄；\n白兰地葡萄干冰糕  味道还可以，真好感觉餐厅热，吃下去蛮舒服的；\n蟹粉小笼  催了老半天的小笼倒是真心的好吃，小小的小笼包馅到是挺多的，肉里有蛮多的蟹黄；\n橙汁 叫了一扎现榨的橙汁价格要78元这个贵了，一般餐厅都是50元左右。\n吃过后，觉的没有点评上写的这么好也就一般吧。,0
