sentence,label
半个月来鱼藏吃了两次了。第一次来的时候觉得环境很好，很安静，口感很好。共计花费1700多RMB。四个人用餐。第二次来的时候，是和朋友三个人一起用餐。旁边有些客人说话太大声有点受不了，上菜也没有第一次那么快了，三文鱼让我们等了半小时，结果说上错了，补送了我们一份。共计花费3600多RMB。我记忆力不大好，点的菜名字具体记不清楚了，但是每次都有点蟹还有鱼，以及生鱼片拼盘，还有就是牛肉火锅。,1
店面装修得不错，环境还好，就是东西好贵哦 一份普通的爆米花居然要25元！实在是。。。 服务人员的态度也不怎么好 下次不会再去，因为性价比一点都不高,0
味道很地道，一进里面座客几乎都是北京人。爆肚和肚仁软硬韧度都刚好，我们一连要了3盘。肉饼酥脆的面饼里面真是个大肉团，油多，由于天不热，流在小碟里的油一会就成了白色的固体油。麻豆腐味道很特殊，跟家里做的不太一样，是好吃的那种。清焯白菜味道甜甜的，吃了很多肉后来一盘很舒服。就可惜烧饼卖完了，不然爆肚夹着烧饼就香了。,1
国内table dance的水准和尺度还是差了点，和客户过来坐坐，舞娘跳得很一般。酒的价格奇贵，已经完全赶超伦敦黄金地段价格，一瓶小青岛还45，我在英国夜店喝一PINT的扎啤也就3磅钱，别看这样，生意还真不差，周五过来座位都挺紧张，看来钢管舞对大家还是很新鲜。旁边一挪威大叔跟我说，no girls here....的确，一帮老男人霸占了吧台…… 还是喜欢三里屯那边的酒吧，虽然荷花市场晚上很漂亮。,0
哈哈，上大学的时候，去心园吃一次算是奢侈的事情了。毕业之后，为了怀念也去过几次，不过没有以前那种心情了。总的来说味道还是不错的，价格比外面的饭店也实惠，菜量也比较大，重要的是学校里食堂比较干净。,1
到那里是去吃自助餐的，因为到了太早了，就去逛逛。这个商场给我感觉很长，楼下都是鞋子和特卖，还有一些美食铺。楼上是各种品牌，是一家综合性商场,0
团购去的 鸡肉黄咖喱饭 牛肉红咖喱饭 两杯奶茶和沙拉 总体偏咸 沙拉浇了一层酱油 吃两口就咸 米饭一粒粒不错 黄咖喱味道普通 红咖喱好像有点虾的味道 还是咸 饭边上陪了萝卜干 不错吃 就是奇怪这搭配。。。,0
品类很少，菜单上的和实物千差万别，38的锅里就5块很小的鸡，其中两块还是脖子，除此之外就是洋葱，青椒和大蒜了。。。。服务员每个都很累的样子，点单的时候不是坐下来就是歪靠着。。是有多累啊~~ 绝对的差评啊~~饮料都是罐装的。。。绝不会再去第二次~~~性价比极差啊~~~~~ 差评差评差评差评差评差评差评差评差评差评！！！！！！！！！！！！！！！！！！！！！！！！！！！,0
我和朋友去广州玩的时候去吃的~ 真的超级美味~如果在上海也有这样的店就好了！ 价格便宜~东西好吃~很多很丰富~~ 什么都好吃，，，哈哈哈~ 不过那个大粽子真得没什么意思~太大太大了~两个小姑娘根本吃不掉。。,1
一家环境挺不错的餐厅，基本比较安静（有一次八点多去有点吵），装修的风格挺舒服的，服务也还不错。 菜品嘛，很喜欢吃一个烤鳕鱼还是焗鳕鱼（-_- 记性不太好），比较清淡。 其他的饭，粉，汤，面都还不错，而且分量也挺足，每次都吃不完…… 噢，还点过一个什么羊排，我觉得有点噎，太肉太干了点。,1
昨天同事聚餐，500元起价的包间，苍蝇乱飞，分别在水杯里发现了一只苍蝇两只蚊子。东西味道真是一般，上菜速度很慢，而且菜量很少。大堂经理服务态度极其恶劣。,0
会员优惠时不时有。但是水果新鲜度很低。服务的态度更是不敢恭维，收银员很累可以理解，但是请不要跟欠钱的大婶似的把客户的卡甩来甩去。,0
不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃不好吃,0
不错的鸭子店，一个人来半只烤鸭沾着地道的卤汁，吃着过瘾，吃过满手鸭香，另外此家也可以压真空鸭，方便外地朋友带走，就是队长了点，而且鸭子卖得快，去晚了就没了。,1
经济实惠 很多穿工作服的人都会选在这吃午饭 粥不错的 还有炒饭也不错 鸡蛋饼也可以的 不是很腻歪 旁边一个女生要的酒酿圆子看起来很好吃 改天我再试试。。。,1
地理位置很好，很容易找得到，室内环境相当不错，从人数上就能知道这个店好不好我就不多说了。彩色也不错，整体来说都很好,1
喜欢没事去那里坐着看四格漫画书。那种买太鸡肋了。 然后败上基本钟意的书。 服务员态度也是不错，还有打折，9折虽然力度不大，比隔壁的上海书城好多了。,1
芝士焗扇贝超妙的~酱汁的鳗鱼？忘了……很好吃~ 可以从从容容的吃，没大渔那么赶……适合吃饭慢的人~ 木瓜果冻很有爱啊~,1
以前碳烤焗鸡饭是商务套餐，现在都没了，感觉很不好，因为点的人多所以就排除了吗…失望…扒类的牛排很嫩，但肉质不好，嚼起来肉没嚼劲。,0
不经意路过的时候，这个店在发传单。就进去试了一下。觉得挺不错的。薯仔局的好好。酱是酸酸甜甜的，是冷的，淋在热热的薯仔上面，别有一番风味。 虽然后来几次去试了其他几种酱觉得都差不太多，但总体来说还是很新鲜的。,1
新开的店，这次和同事们去崇明玩，事先在点评搜罗了一下，无意间看到这家店，评价还不错，于是我们就慕名前往。非常喜欢饭店古色古香的装修风格，在里面吃饭感觉还挺惬意的。羊肉是必须要点的，75块一大盘，关键量很足。其他随便点了些农家菜，还都不错，价格也不贵，算上酒水人均才50块左右，吃的很满足。另外，老板非常热情，服务态度也很好，比以前去的几家服务好多了。下次去崇明应该还会去那里。,1
"这年头去超市买东西吃饭消费还要收停车费 买了700多块的东西 硬是是被收了停车费 68元=1.5小时 却不能累计 卜蜂莲花的东西品种明显的很少 供货不及时 很多东西只有牌子 没有物品 东西也贵 零食什么的一个就比别的超市贵1,2块 买了多了 就贵多了 一包同样的核桃 20+多块的 竟然比家乐福贵了5块 真是无语 以后还是去离家近的家乐福 或者 1号店 上买算了",0
锅贴就不做什么评价了，全国的四海游龙锅贴味道都一样 他们家不太起眼，反正我去了几次，里面的人都不多 又一次饿了，点了他们家的卤肉饭，可以说，那是我吃过最难吃的卤肉饭,0
在转角处 真的是贵呀~~ 而且设施也一般性，服务也一般，生意还那么的好，凭什么呀 地段好吗是因为？？？ 偶尔玩玩还好，应该不会常去的,0
喜欢它家的波霸珍珠奶茶 味道很不错哦 个人感觉比快乐柠檬要好喝 可能因为在角落里 不太让人注意到 所以感觉人气不是很旺,1
味道还是蛮正的，就是地方小了点，人又多，显得连走路的地方都没有了，额，生意那么小，老板能否扩张一下店面呢。。。把隔壁吞并掉吧，哈哈,1
以前单位的顶点食堂，赶上个什么节日，好几个包房分别是不同的部门，哈哈 挺划算的，10来个人，加上喝酒6、7百块，烤肉好吃，尤其爱吃他家的猪蹄儿。。。 要是赶上饭口，得等位置，火 有一次我们20个人喝了200多瓶啤酒，服务员看到码起来的瓶子都惊了，哈哈,1
环境都几好，几明亮几大体，比较适合家庭聚会，出品中规中矩，比唔倒咩惊喜也都无咩大的过错，一副大户人家的样，可惜管理跟唔上，对唔住篱个价钱．,0
看这鸡翅口碑不错，来这只想吃烤翅，个个算是“外焦里嫩”。 基本没有服务这说，也就不指望了 环境很一般，地点很偏僻，很难找 最无奈的就是，要鸡翅只能十个十个要，这个不喜欢,0
买了一杯奶茶三兄弟 这个真得不错，挺喜欢的，就是甜了点，因为红豆里面也有糖的。 如果不喜欢很甜的人应该选无糖的 现在搞抽奖活动，拿了两张优惠券，一杯可以抵扣两院，满核算的.,0
单位组织去过一次，住的附近的农家院，感觉没啥好玩的，不过貌似有座山号称天津第一高峰（忘了名字了 = =）。山有点陡峭，好些地方我都觉得我过不去了，而且快掉下去了，给我吓得够呛。,1
只能说很垃圾吧。。 菜品实在是一般，而且感觉不新鲜。。 那粥真是难喝，刷锅水的味道。。 服务态度也是稀烂。。 打死都不会再去那家店。。,0
他们家的鸡最好吃了，很嫩的。 2个人去吃蛮实惠的。 还有每次必点的是拌面，鸡血汤。 就是他们家的鸡胗，鸡心什么的老早就卖完了。,1
搬到望京以后逛了几回，个人感觉没有西直门的嘉茂好，感觉品牌不是很全~东西也挺贵的，没啥折扣~可能我去的太少的过吧。不过他们底下一层有好多我喜欢的餐厅，比如正一味呀，贝尔多爸呀~对 还有一个啥麻辣烫的 灰常好吃而且便宜~,1
很喜欢吃他们家的寿司，价格也不贵，每次路过只要人不多我就会带上一份。招牌和樱花都是我比较喜欢吃的，喜欢吃里面脆脆的那个东西，不知道可不可以加料,1
和朋友去过一次，当时跟着导游听着历史去的，不听不知道，和珅在当代真是厉害啊，一年三进官，而且长的非常漂亮，还有关于和珅贪玩腐败啊，有个藏宝楼，有10000个福字等等。。比较好玩，建议大家都听听历史，要不然，你看不出有什么的,1
和团友一起决定败个包包，铜锣湾的专卖竟然没有我们要的。好不容易查到，全香港海港城可能还会有，可是数量就是不肯说（谁让人家是大牌呢）。我们一行4人连奔代跑的，竟然还是排了15分钟的对。 还好买到了想买的，不然真是要“吐血”了。,0
在里面吃过自助，味道忘了，房间陈设什么有点旧，好像是很早之前的4星，其实很多地方感觉都不大象四星了，服务也不够热情，其实该好好整修一下了,0
去年世博的时侯去的，记得当时是因为招牌太可爱了，我们一下就被吸引过去了 观前街卖奶茶的很多，可是他家排队的最多，虽然价格不便宜 奶茶还是很好喝的，一分钱一分货,1
第一次去他家吃是晚上去津汇逛街朋友带我们过去的。地点是在城基大厦后面，喜欢的吃麻辣烫的朋友也可以去尝试下。麻将料不是很咸的那种，所以大可不必担心放太多会咸；麻料是必须放的，我觉得挺好吃的。只要麻辣烫不满足的还可以要些烧烤。提醒各位：他家的土豆粉也不错比粉丝好吃。,0
